EVENT_WOBA,WOBA_CUMU_BAT,WOBA_CUMU_PIT,HAND_MATCH,BAT_HOME_IND,PIT_REST,DAYS_SINCE_SZN_START,IN_DIV,IN_LEAGUE,PITCH_COUNT_CUMU,FIELD_POS,OUTS_CT,ORDER_CT,BATTER_IDX
0.883,0.701,0.3834536082474227,1,0,6,38,0,0,31,6,0,2,1
0.883,0.43665384615384617,0.3885510204081633,0,0,6,38,0,0,32,7,0,2,2
0,0.2784615384615385,0.38462626262626265,1,0,6,38,0,0,34,10,0,2,3
0,0.2513571428571429,0.38078,0,0,6,38,0,0,41,3,1,2,4
1.238,0.49169999999999997,0.3892673267326733,1,0,6,38,0,0,44,2,2,2,5
0,0.2183809523809524,0.38545098039215686,0,0,6,38,0,0,46,9,2,2,6
1.979,0.6565833333333334,0.4009223300970874,1,0,6,38,0,0,50,5,0,2,7
0,0.16315384615384615,0.3970673076923077,0,0,6,38,0,0,52,4,0,2,8
0,0.39204347826086955,0.3932857142857143,1,0,6,38,0,0,58,8,1,2,9
0,0.675037037037037,0.38957547169811324,1,0,6,38,0,0,63,6,2,3,1
0,0.42048148148148146,0.38593457943925236,0,0,6,38,0,0,66,7,0,3,2
0,0.26814814814814814,0.38236111111111115,1,0,6,38,0,0,69,10,1,3,3
1.979,0.3665333333333333,0.3970091743119266,0,0,6,38,0,0,77,3,2,3,4
0.699,0.5105454545454545,0.3997545454545454,1,0,6,38,0,0,82,2,2,3,5
1.558,0.2792727272727273,0.4101891891891892,0,0,6,38,0,0,85,9,2,3,6
0.883,0.17814285714285713,0.3018620689655172,1,0,5,39,0,0,2,6,0,1,1
0,0.6002307692307692,0.29674576271186437,0,0,5,39,0,0,3,3,0,1,2
0,0.23914285714285713,0.2918,1,0,5,39,0,0,6,10,1,1,3
1.238,0.2751111111111111,0.30731147540983605,0,0,5,39,0,0,8,7,2,1,4
0.883,0.29433333333333334,0.3165967741935484,1,0,5,39,0,0,9,5,2,1,5
0,0.30428571428571427,0.3115714285714286,1,0,5,39,0,0,13,9,2,1,6
1.238,0.37325925925925924,1.238,1,1,5,39,0,0,3,9,0,1,1
0,0.25937096774193547,0.619,0,1,5,39,0,0,8,2,0,1,2
0.883,0.3488,0.707,1,1,5,39,0,0,10,5,1,1,3
0,0.3899375,0.53025,0,1,5,39,0,0,16,6,1,1,4
0,0.2309268292682927,0.4242,0,1,5,39,0,0,20,3,2,1,5
0.883,0.883,0.3205,1,0,5,39,0,0,15,4,0,1,7
0,0,0.31556923076923077,1,0,5,39,0,0,17,2,0,1,8
0,0,0.3107878787878788,0,0,5,39,0,0,20,8,1,1,9
0,0.16626666666666665,0.3061492537313433,1,0,5,39,0,0,24,6,2,2,1
0,0.5724,0.3535,0,1,5,39,0,0,24,10,0,1,6
1.238,0.2948846153846154,0.47985714285714287,1,1,5,39,0,0,26,8,1,1,7
0,0.4297391304347826,0.419875,1,1,5,39,0,0,34,4,1,1,8
0,0.2973030303030303,0.37322222222222223,0,1,5,39,0,0,40,7,2,1,9
0.883,0.6204285714285714,0.3146323529411765,0,0,5,39,0,0,27,3,0,2,2
0,0.22319999999999998,0.3100724637681159,1,0,5,39,0,0,37,10,0,2,3
0,0.2476,0.30564285714285716,0,0,5,39,0,0,42,7,1,2,4
0,0.2716923076923077,0.30133802816901406,1,0,5,39,0,0,48,5,2,2,5
1.238,0.3838048780487805,0.45969999999999994,1,1,5,39,0,0,45,9,0,2,1
0,0.25525396825396823,0.41790909090909084,0,1,5,39,0,0,50,2,0,2,2
0,0.34474418604651164,0.3830833333333333,1,1,5,39,0,0,54,5,1,2,3
0,0.38512345679012344,0.35361538461538455,0,1,5,39,0,0,63,6,2,2,4
1.979,0.4159333333333333,0.32463888888888887,1,0,5,39,0,0,51,9,0,2,6
1.238,1.0605,0.33715068493150685,1,0,5,39,0,0,52,4,0,2,7
0,0,0.33259459459459456,1,0,5,39,0,0,56,2,0,2,8
0,0,0.32815999999999995,0,0,5,39,0,0,59,8,1,2,9
0,0.15587499999999999,0.3238421052631579,1,0,5,39,0,0,63,6,2,3,1
0,0.22542857142857142,0.32835714285714285,0,1,5,39,0,0,65,3,0,2,5
0,0.47700000000000004,0.3064666666666666,0,1,5,39,0,0,70,10,1,2,6
0.699,0.3,0.331,1,1,5,39,0,0,75,8,2,2,7
0,0.41183333333333333,0.3115294117647059,1,1,5,39,0,0,80,4,2,2,8
0.699,0.6256666666666667,0.32871428571428574,0,0,5,39,0,0,68,3,0,3,2
1.238,0.286625,0.34037179487179486,1,0,5,39,0,0,72,10,0,3,3
0.699,0.28863636363636364,0.3449113924050633,0,0,5,39,0,0,78,7,0,3,4
0,0.29286567164179106,0.2942222222222222,0,1,5,39,0,0,84,7,0,2,9
1.238,0.3940963855421687,0.34389473684210525,1,1,5,39,0,0,87,9,1,3,1
0.699,0.2621875,0.36164999999999997,0,1,5,39,0,0,92,2,1,3,2
0,0.3407816091954023,0.3444285714285714,1,1,5,39,0,0,95,5,1,3,3
0,0.16805263157894737,0.37892424242424244,1,0,6,40,0,0,3,6,0,1,1
0.728,0.6108888888888889,0.384134328358209,0,0,6,40,0,0,8,3,1,1,2
1.979,0.3455263157894737,0.40758823529411764,1,0,6,40,0,0,9,10,1,1,3
0,0.3529285714285714,0.40168115942028987,0,0,6,40,0,0,14,7,1,1,4
0.883,0.4152142857142857,0.40855714285714284,1,0,6,40,0,0,17,2,2,1,5
1.238,0.37223529411764705,0.4202394366197183,1,0,6,40,0,0,18,5,2,1,6
0,0.36515789473684207,0.4144027777777778,1,0,6,40,0,0,24,9,2,1,7
0.883,0.3952117647058823,0.883,0,1,6,40,0,0,5,9,0,1,1
0,0.26762121212121215,0.4415,1,1,6,40,0,0,7,2,0,1,2
0,0.3430449438202247,0.29433333333333334,0,1,6,40,0,0,11,5,1,1,3
0,0.38188095238095243,0.22075,1,1,6,40,0,0,15,6,2,1,4
0,0.4242,0.40872602739726027,1,0,6,40,0,0,26,4,0,1,8
0,0,0.4032027027027027,0,0,6,40,0,0,29,8,1,1,9
1.238,0.22155,0.41433333333333333,1,0,6,40,0,0,31,6,2,2,1
0,0.5787368421052632,0.40888157894736843,0,0,6,40,0,0,33,3,2,2,2
0,0.2104,0.1766,1,1,6,40,0,0,18,3,0,1,5
0,0.2890243902439024,0.14716666666666667,0,1,6,40,0,0,19,8,1,1,6
0,0,0.12614285714285714,1,1,6,40,0,0,21,10,2,1,7
0,0.32825000000000004,0.4035714285714286,1,0,6,40,0,0,34,10,0,2,3
0,0.32939999999999997,0.39839743589743587,0,0,6,40,0,0,38,7,1,2,4
0,0.38753333333333334,0.3933544303797468,1,0,6,40,0,0,41,2,2,2,5
0.883,0.17621052631578946,0.22075,0,1,6,40,0,0,24,7,0,1,8
0,0.3660740740740741,0.19622222222222221,1,1,6,40,0,0,26,4,0,1,9
0.883,0.40088372093023256,0.2649,0,1,6,40,0,0,30,9,1,2,1
0,0.2636268656716418,0.24081818181818182,1,1,6,40,0,0,34,2,1,2,2
0.883,0.34904444444444443,0.29433333333333334,0,1,6,40,0,0,40,5,2,2,3
0,0.3773882352941177,0.2716923076923077,1,1,6,40,0,0,45,6,2,2,4
0,0.35155555555555557,0.3884375,1,0,6,40,0,0,45,5,0,2,6
0,0.3469,0.38364197530864197,1,0,6,40,0,0,50,9,1,2,7
0,0.3535,0.37896341463414634,1,0,6,40,0,0,51,4,2,2,8
0,0.20582608695652174,0.2522857142857143,1,1,6,40,0,0,47,3,0,2,5
0,0.2855421686746988,0.23546666666666666,0,1,6,40,0,0,52,8,1,2,6
1.238,0.619,0.298125,1,1,6,40,0,0,58,10,2,2,7
0,0.1674,0.28058823529411764,0,1,6,40,0,0,63,7,2,2,8
0,0.35300000000000004,0.26499999999999996,1,1,6,40,0,0,67,4,0,2,9
0,0.39627586206896553,0.25105263157894736,0,1,6,40,0,0,71,9,1,3,1
0.883,0.2727352941176471,0.28265,1,1,6,40,0,0,74,2,2,3,2
0.699,0.3528901098901099,0.3024761904761905,0,1,6,40,0,0,81,5,2,3,3
0,0.37300000000000005,0.2887272727272727,1,1,6,40,0,0,83,6,2,3,4
0,0.2014468085106383,0.27617391304347827,1,1,6,40,0,0,90,3,0,3,5
0.728,0.2908095238095238,0.295,0,1,6,40,0,0,93,8,1,3,6
0,0.4126666666666667,0.2832,1,1,6,40,0,0,96,10,1,3,7
0,0.15942857142857142,0.2723076923076923,0,1,6,40,0,0,101,7,2,3,8
0,0.22141666666666668,0.35214285714285715,1,0,2,41,0,0,4,6,0,1,1
0.883,0.5852608695652174,0.4185,0,0,2,41,0,0,6,3,1,1,2
0.699,0.4675833333333333,0.44966666666666666,1,0,2,41,0,0,12,10,1,1,3
0,0.29684210526315785,0.40469999999999995,0,0,2,41,0,0,14,7,1,1,4
0,0.39889473684210525,0.3679090909090909,1,0,2,41,0,0,19,2,2,1,5
0.699,0.3908333333333333,0.699,1,1,5,41,0,0,4,9,0,1,1
1.238,0.35861290322580647,0.9684999999999999,1,1,5,41,0,0,5,5,0,1,2
0.699,0.3865340909090909,0.8786666666666667,0,1,5,41,0,0,9,6,0,1,3
1.238,0.3296162790697675,0.9684999999999999,0,1,5,41,0,0,14,7,0,1,4
0,0.409,0.7747999999999999,0,1,5,41,0,0,15,2,0,1,5
0,0.19322448979591836,0.6456666666666666,0,1,5,41,0,0,20,10,1,1,6
0,0.2943139534883721,0.5534285714285714,1,1,5,41,0,0,25,8,2,1,7
0,0.318,0.48424999999999996,0,1,5,41,0,0,33,3,0,1,8
0,0.28031428571428574,0.4304444444444444,0,1,5,41,0,0,38,4,1,1,9
1.238,0.40014285714285713,0.5112,1,1,5,41,0,0,39,9,2,2,1
0,0.35479787234042554,0.4647272727272727,1,1,5,41,0,0,40,5,2,2,2
0,0.38219101123595506,0.426,0,1,5,41,0,0,43,6,0,2,3
0,0.32582758620689656,0.3932307692307692,0,1,5,41,0,0,47,7,1,2,4
0,0.3966060606060606,0.36514285714285716,0,1,5,41,0,0,49,2,2,2,5
0,0.18936,0.3408,0,1,5,41,0,0,54,10,0,2,6
1.979,0.3136781609195402,0.4431875,1,1,5,41,0,0,59,8,1,2,7
0,0.2862,0.41711764705882354,0,1,5,41,0,0,61,3,1,2,8
0,0.27636619718309857,0.39394444444444443,0,1,5,41,0,0,67,4,2,2,9
0.883,0.40539130434782605,0.4196842105263158,1,1,5,41,0,0,69,9,0,3,1
0.883,0.3603578947368421,0.44284999999999997,1,1,5,41,0,0,74,5,0,3,2
0,0.5191851851851852,0.331,1,0,6,42,1,1,3,9,0,1,1
0,0.49574074074074076,0.3273626373626374,0,0,6,42,1,1,9,8,1,1,2
0.699,0.24266666666666667,0.3314021739130435,0,0,6,42,1,1,16,10,2,1,3
0,0.26411538461538464,0.32783870967741935,0,0,6,42,1,1,21,3,2,1,4
0,0.39258947368421054,0,0,1,5,42,1,1,3,9,0,1,1
0,0.3529278350515464,0,0,1,5,42,1,1,4,5,1,1,2
0,0.36972826086956523,0,1,1,5,42,1,1,9,6,2,1,3
0,0.3006666666666667,0.32435106382978723,0,0,6,42,1,1,23,7,0,1,5
0,0.27388888888888885,0.3209368421052632,1,0,6,42,1,1,26,4,1,1,6
0,0.22599999999999998,0.31759375,1,0,6,42,1,1,31,5,2,1,7
0,0.3247777777777778,0,1,1,5,42,1,1,11,10,0,1,4
0,0.26494285714285715,0,1,1,5,42,1,1,17,2,1,1,5
1.979,0.33297777777777776,0.32983333333333337,0,1,5,42,1,1,23,8,2,1,6
0.883,0.19530188679245283,0.40885714285714286,1,1,5,42,1,1,26,4,2,1,7
0,0.22015384615384617,0.35775,1,1,5,42,1,1,33,3,2,1,8
0,0.1661764705882353,0.31431958762886597,0,0,6,42,1,1,36,2,0,1,8
0,0.4318888888888889,0.3111122448979592,0,0,6,42,1,1,38,6,1,1,9
0,0.5006428571428572,0.307969696969697,1,0,6,42,1,1,39,9,2,2,1
0,0.2476,0.318,1,1,5,42,1,1,35,7,0,1,9
0,0.3885,0.2862,0,1,5,42,1,1,41,9,1,2,1
0,0.3493265306122449,0.2601818181818182,0,1,5,42,1,1,45,5,2,2,2
0,0.4780357142857143,0.30489,0,0,6,42,1,1,44,8,0,2,2
0,0.23296,0.30187128712871286,0,0,6,42,1,1,48,10,1,2,3
0.699,0.2802222222222222,0.30576470588235294,0,0,6,42,1,1,54,3,2,2,4
0,0.2899285714285714,0.3027961165048544,0,0,6,42,1,1,58,7,2,2,5
0.883,0.375247311827957,0.3120833333333333,1,1,5,42,1,1,49,6,0,2,3
0.883,0.3309120879120879,0.356,1,1,5,42,1,1,51,10,0,2,4
0,0.2612112676056338,0.33057142857142857,1,1,5,42,1,1,52,2,0,2,5
0,0.3293186813186813,0.3085333333333333,0,1,5,42,1,1,55,8,1,2,6
0,0.2465,0.29988461538461536,1,0,6,42,1,1,59,4,0,2,6
0,0.19774999999999998,0.2970285714285714,1,0,6,42,1,1,61,5,1,2,7
0,0.15694444444444444,0.2942264150943396,0,0,6,42,1,1,65,2,2,2,8
0,0.1916851851851852,0.28925,1,1,5,42,1,1,56,4,0,2,7
0,0.20442857142857143,0.2722352941176471,1,1,5,42,1,1,65,3,1,2,8
0,0.20633333333333334,0.2571111111111111,1,1,5,42,1,1,68,7,2,2,9
0,0.3887,0.2914766355140187,0,0,6,42,1,1,69,6,0,2,9
0.699,0.5074827586206897,0.29525,1,0,6,42,1,1,75,9,1,3,1
0,0.46155172413793105,0.2925412844036697,0,0,6,42,1,1,77,8,1,3,2
0.883,0.3935979381443299,0.2900526315789474,0,1,5,42,1,1,69,9,0,3,1
0,0.3457979797979798,0.27555,0,1,5,42,1,1,71,5,0,3,2
0,0.3712553191489362,0.26242857142857146,1,1,5,42,1,1,77,6,1,3,3
0.883,0.33691304347826084,0.29063636363636364,1,1,5,42,1,1,78,10,2,3,4
0.699,0.2672916666666667,0.3083913043478261,1,1,5,42,1,1,83,2,2,3,5
0.883,0.25796153846153846,0.29790909090909096,0,0,6,42,1,1,79,10,0,3,3
0,0.2702142857142857,0.29522522522522526,0,0,6,42,1,1,84,3,0,3,4
0.883,0.3103793103448276,0.3004732142857143,0,0,6,42,1,1,88,7,1,3,5
0,0.2240909090909091,0.29781415929203536,1,0,6,42,1,1,90,4,1,3,6
0.883,0.27388888888888885,0.30294736842105263,1,0,6,42,1,1,96,5,2,3,7
0,0.5204375,0.4065267857142857,0,0,5,43,1,1,2,4,0,1,1
0,0.440125,0.402929203539823,1,0,5,43,1,1,6,8,1,1,2
0.883,0.21811764705882353,0.40714035087719297,0,0,5,43,1,1,8,3,2,1,3
0,0.29951724137931035,0.4036,1,0,5,43,1,1,14,9,2,1,4
0,0.38179,0.4315121951219512,0,1,5,43,1,1,6,9,0,1,1
0,0.3511372549019608,0.42123809523809524,0,1,5,43,1,1,9,5,1,1,2
0,0.3597731958762887,0.41144186046511627,1,1,5,43,1,1,15,6,2,1,3
0,0.24406451612903227,0.40012068965517245,1,0,5,43,1,1,20,10,0,1,5
0,0.343125,0.3967008547008547,1,0,5,43,1,1,26,7,1,1,6
1.979,0.32570000000000005,0.41011016949152546,0,0,5,43,1,1,28,5,2,1,7
0.699,0.39549999999999996,0.4125378151260504,0,0,5,43,1,1,33,6,2,1,8
1.979,0.2528421052631579,0.42559166666666665,1,0,5,43,1,1,36,2,2,1,9
0,0.5046666666666667,0.42207438016528925,0,0,5,43,1,1,41,4,2,2,1
0,0.3393052631578948,0.4020909090909091,1,1,5,43,1,1,19,10,0,1,4
1.238,0.39794444444444443,0.42066666666666663,1,1,5,43,1,1,21,2,1,1,5
0,0.3228105263157895,0.41152173913043477,0,1,5,43,1,1,28,8,1,1,6
1.979,0.4555555555555555,0.44487234042553186,1,1,5,43,1,1,32,7,2,1,7
1.238,0.19981034482758622,0.4613958333333333,1,1,5,43,1,1,33,3,2,1,8
0,0.26516216216216215,0.45197959183673464,1,1,5,43,1,1,35,4,2,1,9
1.238,0.46430303030303033,0.42876229508196717,1,0,5,43,1,1,44,8,0,2,2
0.883,0.2550555555555556,0.43245528455284554,0,0,5,43,1,1,46,3,0,2,3
0,0.2895333333333333,0.42896774193548387,1,0,5,43,1,1,48,9,0,2,4
0,0.2364375,0.425536,1,0,5,43,1,1,51,10,2,2,5
0.883,0.3867524752475247,0.4606,0,1,5,43,1,1,40,9,0,2,1
0,0.34772815533980583,0.4515686274509804,0,1,5,43,1,1,46,5,0,2,2
0,0.35610204081632657,0.44288461538461543,1,1,5,43,1,1,50,6,1,2,3
0,0.33577083333333335,0.4345283018867925,1,1,5,43,1,1,54,10,0,2,4
0,0.3871891891891892,0.4264814814814815,1,1,5,43,1,1,55,2,1,2,5
0,0.31944791666666666,0.4187272727272727,0,1,5,43,1,1,59,8,2,2,6
0.883,0.4983000000000001,0.42701785714285717,1,1,5,43,1,1,62,7,0,2,7
0,0.19642372881355932,0.4195263157894737,1,1,5,43,1,1,67,3,0,2,8
1.238,0.27813333333333334,0.4336379310344828,1,1,5,43,1,1,69,4,1,2,9
0.883,0.3916176470588235,0.44125423728813556,0,1,5,43,1,1,73,9,1,3,1
0.699,0.35110576923076925,0.44555,0,1,5,43,1,1,84,5,1,3,2
0,0.22599999999999998,0.37439759036144576,1,0,4,44,1,1,3,6,0,1,1
0,0.4501388888888889,0.3699404761904762,1,0,4,44,1,1,5,8,1,1,2
0,0.21861904761904763,0.36558823529411766,0,0,4,44,1,1,10,10,2,1,3
0,0.3908076923076923,0.1900833333333333,0,1,5,44,1,1,6,9,0,1,1
0,0.3444811320754717,0.17546153846153845,0,1,5,44,1,1,12,5,1,1,2
0,0.34552475247524755,0.1629285714285714,1,1,5,44,1,1,17,6,2,1,3
1.979,0.34436363636363637,0.38434883720930235,1,0,4,44,1,1,11,9,0,1,4
0,0.3497647058823529,0.37993103448275867,0,0,4,44,1,1,15,5,0,1,5
0,0.2414,0.37561363636363637,1,0,4,44,1,1,19,3,1,1,6
0,0.37526666666666664,0.3713932584269663,0,0,4,44,1,1,21,4,2,1,7
1.979,0.3455858585858586,0.284,1,1,5,44,1,1,22,10,0,1,4
0.883,0.2776933333333333,0.3214375,1,1,5,44,1,1,26,2,0,1,5
0,0.5184166666666666,0.3025294117647059,1,1,5,44,1,1,31,7,0,1,6
1.979,0.3386767676767677,0.39566666666666667,0,1,5,44,1,1,32,8,1,1,7
0,0.2044590163934426,0.37484210526315787,1,1,5,44,1,1,33,4,1,1,8
1.979,0.32588235294117646,0.45505000000000007,1,1,5,44,1,1,40,3,2,1,9
0,0.38708571428571426,0.4333809523809524,0,1,5,44,1,1,46,9,2,2,1
0,0.21836363636363637,0.3672666666666667,1,0,4,44,1,1,24,2,0,1,8
1.238,1.238,0.3768351648351648,0,0,4,44,1,1,29,7,1,1,9
0,0.2109333333333333,0.37273913043478263,1,0,4,44,1,1,33,6,1,2,1
0,0.437972972972973,0.36873118279569894,1,0,4,44,1,1,36,8,2,2,2
0,0.34126168224299064,0.4136818181818182,0,1,5,44,1,1,47,5,0,2,2
0,0.34213725490196084,0.39569565217391306,1,1,5,44,1,1,49,6,1,2,3
0.699,0.34912,0.4083333333333334,1,1,5,44,1,1,55,10,2,2,4
0.883,0.2856578947368421,0.42732,1,1,5,44,1,1,60,2,2,2,5
0,0.4785384615384615,0.4108846153846154,1,1,5,44,1,1,61,7,2,2,6
0.883,0.24881818181818183,0.37420212765957445,0,0,4,44,1,1,37,10,0,2,3
0,0.3342352941176471,0.3702631578947368,1,0,4,44,1,1,44,9,0,2,4
1.238,0.37514285714285717,0.3793020833333333,0,0,4,44,1,1,48,5,1,2,5
0,0.23469444444444443,0.37539175257731955,1,0,4,44,1,1,51,3,1,2,6
0,0.3518125,0.3715612244897959,0,0,4,44,1,1,52,4,1,2,7
0,0.33529000000000003,0.39566666666666667,0,1,5,44,1,1,65,8,0,2,7
0.883,0.21540322580645163,0.4130714285714286,1,1,5,44,1,1,67,4,1,2,8
0.883,0.35683333333333334,0.4292758620689655,1,1,5,44,1,1,69,3,1,2,9
1.238,0.3951132075471698,0.4562333333333333,0,1,5,44,1,1,71,9,2,3,1
1.238,0.34956481481481483,0.48145161290322586,0,1,5,44,1,1,72,5,2,3,2
0,0.33881553398058256,0.46640625,1,1,5,44,1,1,79,6,2,3,3
0,0.2088695652173913,0.36780808080808075,1,0,4,44,1,1,56,2,0,2,8
0.699,0.9684999999999999,0.37112,0,0,4,44,1,1,62,7,1,2,9
0.883,0.2529375,0.3761881188118812,1,0,4,44,1,1,63,6,1,3,1
0,0.4264473684210527,0.3725,1,0,4,44,1,1,66,8,2,3,2
0,0.49286486486486486,0.3723846153846154,0,0,4,45,1,1,6,8,0,1,1
0,0.20234999999999997,0.3457857142857143,1,0,4,45,1,1,12,6,1,1,2
0,0.2853076923076923,0.32273333333333337,1,0,4,45,1,1,16,3,2,1,3
0.883,0.4698235294117647,0.883,0,1,5,45,1,1,4,9,0,1,1
0,0.2824125,0.4415,0,1,5,45,1,1,9,10,0,1,2
0.883,0.3562264150943396,0.5886666666666667,0,1,5,45,1,1,11,6,1,1,3
0,0.3509038461538462,0.4415,0,1,5,45,1,1,18,7,1,1,4
1.979,0.42969999999999997,0.749,0,1,5,45,1,1,23,2,2,1,5
0.699,0.21621538461538461,0.7406666666666667,0,1,5,45,1,1,29,3,2,1,6
0,0.3323106796116505,0.6348571428571429,1,1,5,45,1,1,35,8,2,1,7
0,0.29403703703703704,0.3025625,0,0,4,45,1,1,20,10,0,1,4
0,0.36841025641025643,0.284764705882353,0,0,4,45,1,1,25,5,1,1,5
0.883,0.34474358974358976,0.318,1,0,4,45,1,1,28,7,2,1,6
0,0.3875,0.30126315789473684,0,0,4,45,1,1,31,4,2,1,7
0,0.3058571428571429,0.5555,0,1,5,45,1,1,37,5,0,1,8
0.699,0.279987012987013,0.5714444444444444,0,1,5,45,1,1,42,4,1,1,9
0,0.34138709677419354,0.5143,1,1,5,45,1,1,51,12,1,2,10
0,0.2789259259259259,0.46754545454545454,0,1,5,45,1,1,53,10,2,2,2
1.979,1.339,0.38515,1,0,4,45,1,1,34,2,0,1,8
0,0.6456666666666666,0.3668095238095238,0,0,4,45,1,1,40,9,0,1,9
0.699,0.4982894736842105,0.381909090909091,0,0,4,45,1,1,48,8,1,2,1
0.699,0.22599999999999998,0.39569565217391306,1,0,4,45,1,1,53,6,1,2,2
0,0.278175,0.37920833333333337,1,0,4,45,1,1,57,3,1,2,3
0.883,0.31507142857142856,0.39936,0,0,4,45,1,1,58,10,2,2,4
0,0.3592,0.384,0,0,4,45,1,1,63,5,2,2,5
0,0.3528971962616822,0.4285833333333333,0,1,5,45,1,1,58,6,0,2,3
0,0.34756190476190474,0.3956153846153846,0,1,5,45,1,1,64,7,1,2,4
0.883,0.44075609756097567,0.43042857142857144,0,1,5,45,1,1,68,2,2,2,5
0.883,0.2263181818181818,0.4606,0,1,5,45,1,1,69,3,2,2,6
0,0.32911538461538464,0.4318125,1,1,5,45,1,1,70,8,0,2,7
1.979,0.381909090909091,0.5228235294117647,0,1,5,45,1,1,76,5,1,2,8
0,0.27639743589743593,0.49377777777777776,0,1,5,45,1,1,80,4,1,2,9
0.699,0.3525625,0.504578947368421,1,1,5,45,1,1,84,12,2,3,10
0,0.27552439024390246,0.47935,0,1,5,45,1,1,87,10,2,3,2
0,0.3469090909090909,0.3003130434782609,0,0,5,57,1,1,6,4,0,1,1
0,0.6297,0.29772413793103447,0,0,5,57,1,1,10,9,1,1,2
0,0.5285,0.29517948717948717,0,0,5,57,1,1,16,10,2,1,3
0,0.38877272727272727,0,1,1,6,57,1,1,5,9,0,1,1
0,0.3579459459459459,0,1,1,6,57,1,1,13,5,1,1,2
0.883,0.36596396396396397,0.29433333333333334,0,1,6,57,1,1,16,6,1,1,3
0,0.3348073394495413,0.22075,0,1,6,57,1,1,19,7,1,1,4
0,0.2658,0.1766,0,1,6,57,1,1,28,2,2,1,5
0,0.26554545454545453,0.29267796610169494,0,0,5,57,1,1,22,3,0,1,4
0.883,0.32669230769230767,0.2976386554621849,0,0,5,57,1,1,26,6,1,1,5
0.883,0.37042857142857144,0.30251666666666666,1,0,5,57,1,1,33,8,1,1,6
0,0.15533333333333332,0.3000165289256198,0,0,5,57,1,1,34,5,1,1,7
0,0.42724999999999996,0.14716666666666667,0,1,6,57,1,1,30,10,0,1,6
0.699,0.3315740740740741,0.22599999999999998,1,1,6,57,1,1,36,8,1,1,7
0,0.23598571428571427,0.19774999999999998,0,1,6,57,1,1,37,3,1,1,8
0,0.15923529411764706,0.29755737704918034,0,0,5,57,1,1,37,2,0,1,8
0.728,0.3972941176470588,0.3010569105691057,0,0,5,57,1,1,39,7,1,1,9
0.699,0.3622173913043478,0.3042661290322581,0,0,5,57,1,1,45,4,1,2,1
0,0.5724545454545455,0.301832,0,0,5,57,1,1,50,9,1,2,2
0,0,0.17577777777777776,0,1,6,57,1,1,43,4,0,1,9
0.883,0.39322522522522524,0.2465,1,1,6,57,1,1,46,9,1,2,1
0,0.35475,0.2240909090909091,1,1,6,57,1,1,48,5,1,2,2
0,0.3626964285714286,0.20541666666666666,0,1,6,57,1,1,53,6,1,2,3
0,0.33176363636363637,0.1896153846153846,0,1,6,57,1,1,57,7,2,2,4
0,0.48045454545454547,0.29943650793650795,0,0,5,57,1,1,54,10,0,2,3
0,0.254,0.2970787401574803,0,0,5,57,1,1,60,3,1,2,4
0,0.3033571428571428,0.2947578125,0,0,5,57,1,1,66,6,2,2,5
0.883,0.2729767441860465,0.23914285714285713,0,1,6,57,1,1,59,2,0,2,5
0,0.41775555555555555,0.22319999999999998,0,1,6,57,1,1,61,10,0,2,6
0.883,0.3366330275229358,0.2644375,1,1,6,57,1,1,63,8,1,2,7
0,0.2326619718309859,0.24888235294117647,0,1,6,57,1,1,71,3,1,2,8
1.979,0.9895,0.345,0,1,6,57,1,1,74,4,2,2,9
0,0.14556521739130435,0.3268421052631579,1,1,6,57,1,1,79,9,2,3,10
0,0.35359090909090907,0.29247286821705426,1,0,5,57,1,1,71,8,0,2,6
0,0.13979999999999998,0.2902230769230769,0,0,5,57,1,1,74,5,1,2,7
0,0.15038888888888888,0.28800763358778625,0,0,5,57,1,1,77,2,2,2,8
0.699,0.3577964601769911,0.34545,1,1,6,57,1,1,83,5,0,3,2
0,0.3594867256637168,0.329,0,1,6,57,1,1,89,6,0,3,3
0,0.3287747747747748,0.3140454545454545,0,1,6,57,1,1,103,7,1,3,4
0.883,0.4242777777777778,0.2925151515151515,0,0,5,57,1,1,80,7,0,2,9
0,0.34712499999999996,0.29031578947368425,0,0,5,57,1,1,83,4,0,3,1
0,0.52475,0.2881492537313433,0,0,5,57,1,1,86,9,1,3,2
0.883,0.3732857142857143,0.5180625,1,0,3,58,1,1,2,4,0,1,1
0.699,0.49243750000000003,0.5287058823529411,1,0,3,58,1,1,7,10,0,1,2
0,0.1861176470588235,0.4993333333333333,0,0,3,58,1,1,12,8,0,1,3
0.699,0.27496296296296296,0.5098421052631579,1,0,3,58,1,1,18,3,1,1,4
0,0.21285714285714286,0.48434999999999995,1,0,3,58,1,1,24,5,1,1,5
0.883,0.38727272727272727,0.5033333333333333,1,0,3,58,1,1,29,7,2,1,6
0,0.2541818181818182,0.48045454545454547,0,0,3,58,1,1,33,9,2,1,7
0,0.6241666666666666,0.37484210526315787,0,1,6,58,1,1,3,4,0,1,1
0,0.3455641025641025,0.35609999999999997,1,1,6,58,1,1,9,5,1,1,2
0.883,0.36541379310344824,0.38119047619047625,0,1,6,58,1,1,13,6,2,1,3
0,0.3173391304347826,0.3638636363636364,0,1,6,58,1,1,17,10,2,1,4
0,0.3532,0.45956521739130435,1,0,3,58,1,1,37,2,0,1,8
0.699,0.154,0.4695416666666667,0,0,3,58,1,1,42,6,1,1,9
